Date,NAV
13-10-2024,11.57900
11-10-2024,11.57500
10-10-2024,11.57490
09-10-2024,11.57310
08-10-2024,11.56610
07-10-2024,11.56450
06-10-2024,11.56570
04-10-2024,11.56170
03-10-2024,11.56310
02-10-2024,11.55710
01-10-2024,11.55510
30-09-2024,11.55230
29-09-2024,11.54690
27-09-2024,11.54290
26-09-2024,11.54160
25-09-2024,11.53350
24-09-2024,11.53310
23-09-2024,11.53430
22-09-2024,11.53290
21-09-2024,11.53090
20-09-2024,11.52890
19-09-2024,11.52690
18-09-2024,11.52330
17-09-2024,11.52130
16-09-2024,11.51530
15-09-2024,11.51140
13-09-2024,11.50740
12-09-2024,11.50110
11-09-2024,11.49700
10-09-2024,11.49320
09-09-2024,11.48900
08-09-2024,11.48820
06-09-2024,11.48410
05-09-2024,11.48170
04-09-2024,11.47930
03-09-2024,11.47690
02-09-2024,11.47490
01-09-2024,11.47360
30-08-2024,11.46950
29-08-2024,11.46890
28-08-2024,11.46650
27-08-2024,11.46720
26-08-2024,11.46440
25-08-2024,11.46240
23-08-2024,11.45830
22-08-2024,11.45550
21-08-2024,11.45380
20-08-2024,11.45440
19-08-2024,11.44440
18-08-2024,11.44240
16-08-2024,11.43830
15-08-2024,11.43960
14-08-2024,11.43760
13-08-2024,11.43360
12-08-2024,11.43410
11-08-2024,11.43050
09-08-2024,11.42640
08-08-2024,11.42670
07-08-2024,11.42550
06-08-2024,11.42020
05-08-2024,11.42090
04-08-2024,11.41230
02-08-2024,11.40830
01-08-2024,11.40500
31-07-2024,11.40340
30-07-2024,11.39880
29-07-2024,11.40000
28-07-2024,11.39020
26-07-2024,11.38610
25-07-2024,11.38030
24-07-2024,11.37540
23-07-2024,11.36830
22-07-2024,11.36610
21-07-2024,11.36390
19-07-2024,11.35980
18-07-2024,11.35670
17-07-2024,11.35480
16-07-2024,11.35270
15-07-2024,11.34810
14-07-2024,11.34520
12-07-2024,11.34110
11-07-2024,11.33720
10-07-2024,11.33450
09-07-2024,11.33050
08-07-2024,11.32840
07-07-2024,11.32360
05-07-2024,11.31940
04-07-2024,11.31650
03-07-2024,11.31390
02-07-2024,11.30950
01-07-2024,11.30800
30-06-2024,11.30830
29-06-2024,11.30620
28-06-2024,11.30410
27-06-2024,11.30030
26-06-2024,11.29780
25-06-2024,11.29610
24-06-2024,11.29300
23-06-2024,11.28900
21-06-2024,11.28490
20-06-2024,11.28430
19-06-2024,11.28090
18-06-2024,11.27580
17-06-2024,11.27410
16-06-2024,11.27200
14-06-2024,11.26790
13-06-2024,11.26570
12-06-2024,11.26120
11-06-2024,11.25750
10-06-2024,11.25430
09-06-2024,11.25250
07-06-2024,11.24840
06-06-2024,11.24310
05-06-2024,11.23640
04-06-2024,11.23210
03-06-2024,11.24170
02-06-2024,11.23840
01-06-2024,11.23640
31-05-2024,11.23430
30-05-2024,11.23350
29-05-2024,11.23450
28-05-2024,11.23400
27-05-2024,11.23120
26-05-2024,11.23100
24-05-2024,11.22680
23-05-2024,11.22250
22-05-2024,11.22040
21-05-2024,11.21420
19-05-2024,11.20670
18-05-2024,11.20460
17-05-2024,11.20260
16-05-2024,11.20180
15-05-2024,11.19490
14-05-2024,11.19260
13-05-2024,11.18740
12-05-2024,11.18470
10-05-2024,11.18060
09-05-2024,11.17520
08-05-2024,11.17410
07-05-2024,11.16780
06-05-2024,11.17970
05-05-2024,11.16860
03-05-2024,11.16450
02-05-2024,11.16240
01-05-2024,11.15950
30-04-2024,11.15740
29-04-2024,11.15550
28-04-2024,11.15010
26-04-2024,11.14600
25-04-2024,11.14640
24-04-2024,11.14470
23-04-2024,11.14710
22-04-2024,11.14350
21-04-2024,11.13560
19-04-2024,11.13140
18-04-2024,11.14340
17-04-2024,11.13940
16-04-2024,11.13730
15-04-2024,11.13440
14-04-2024,11.13150
13-04-2024,11.12940
12-04-2024,11.12740
11-04-2024,11.12770
10-04-2024,11.12560
09-04-2024,11.11910
08-04-2024,11.11710
07-04-2024,11.12190
06-04-2024,11.11980
05-04-2024,11.11780
04-04-2024,11.12240
03-04-2024,11.11430
02-04-2024,11.10780
01-04-2024,11.11140
